"loc_rowid","kepid","tce_plnt_num","tce_period","tce_time0bk","tce_impact","tce_duration","tce_depth","tce_model_snr","av_training_set"
1437,"03556847",1,0.939678,132.273,0.8942,2.264,1.802,0.8074,"UNK"
1438,"03635233",2,3.74309,134.507,0.1,9.63,74.34,12.76,"AFP"
1439,"03635233",3,1.24771,131.755,0.9875,2.023,67.38,13.2,"UNK"
1440,"03635233",4,3.73991,134.118,0.7,12.41,57.87,9.456,"AFP"
1441,"03640832",1,0.60876,132.089,0.3217,1.946,17.48,10.72,"NTP"
1442,"03655115",3,1.56063,132.349,0.9313,3.829,164.3,13.99,"AFP"
1443,"03655326",1,15.0665,140.656,0.8832,6.256,112900,3536,"AFP"
1444,"03655326",2,15.0665,134.139,0.9027,6.332,73900,2514,"AFP"
1445,"03655332",1,15.0666,140.652,0.1,4.5,40820,-1,"AFP"
1446,"03734868",1,10.328,133.269,0.001953,7.75,18110,603.1,"AFP"
1447,"03734868",2,10.328,139.429,0.09707,7.742,539.2,20.61,"AFP"
1448,"03735629",1,4.66419,133.667,0.1,2.5,537300,-1,"AFP"
1449,"03735634",1,4.66419,133.67,1,4.139,11180,686.9,"AFP"
1450,"03742855",1,6.39719,135.981,0.7772,5.769,17590,522.6,"AFP"
1451,"03760002",1,0.521183,131.857,0.5026,0.9065,113.1,15.05,"UNK"
1452,"03760002",2,0.915854,132.288,0.9143,2.804,87.05,13.89,"AFP"
1453,"03760002",3,0.915902,131.789,0.7484,3.628,78.3,11.91,"AFP"
1454,"03098015",1,0.523863,131.623,0.1986,1.214,95.35,15.55,"UNK"
1455,"03098015",2,0.785805,132.005,0.9054,1.272,80.04,9.598,"AFP"
1456,"03098015",3,0.784122,131.603,0.07335,2.757,89.98,8.727,"AFP"
1457,"03098184",1,182.859,247.669,0.9943,18.73,69670,561.3,"UNK"
1458,"03120057",1,0.560373,131.63,0.3512,1.087,87.61,11.41,"UNK"
1459,"03120057",2,1.16915,132.322,0.9229,2.76,87.56,9.019,"AFP"
1460,"03120057",3,1.18145,132.229,0.9,4.139,103.3,12.78,"AFP"
1461,"03222183",1,2.05735,132.931,0.8802,5.483,13.39,7.979,"UNK"
1462,"03222183",2,4.11479,133.915,0.9,9.323,27.28,12.67,"AFP"
1463,"03222183",3,4.11489,131.845,0.5,13.92,26.87,15.4,"AFP"
1464,"03238245",2,2.62703,133.112,0.7362,13.53,47.09,10.22,"AFP"
1465,"03238686",1,459.328,260.223,0.537,1.939,2120,4.012,"NTP"
1466,"03238787",1,1.19833,131.863,0.2485,5.971,32.09,11.06,"UNK"
1467,"03239171",1,43.5825,148.413,0.7674,7,363.1,8.513,"PC"
1468,"03246984",3,1.62685,132.481,0.3004,2.611,99.43,7.925,"AFP"
1469,"03247039",1,0.517622,131.932,0.1,1.611,198,13.38,"AFP"
1470,"03247039",2,0.517636,131.657,0.7,1.564,203.1,14.53,"AFP"
1471,"03337002",1,1.28928,132.243,0.8579,5.353,347.5,13.95,"AFP"
1472,"03337002",2,1.28936,131.96,0.9919,4.138,3394,16.97,"AFP"
1473,"03337061",1,6.55852,133.812,0.5849,1.898,81.52,14.05,"AFP"
1474,"03337351",1,7.04711,132.75,0.9019,2.87,49600,917.1,"AFP"
1475,"03347395",1,1.40923,132.749,0.2479,6.745,7.077,13.08,"UNK"
1476,"03347395",2,2.50886,133.624,0.9078,6.898,10.99,11.48,"UNK"
1477,"03347485",1,7.54481,137.12,0.9989,7.451,6528,331.8,"AFP"
1478,"03347485",2,7.5449,133.344,0.7,5.161,833,62.14,"AFP"
1479,"03437776",2,10.2978,136.383,0.4972,4.336,138.5,12.23,"AFP"
1480,"03437940",1,0.885819,131.963,0.07935,3.078,98.27,8.242,"UNK"
1481,"03437940",2,0.574351,131.903,0.3673,1.273,132.6,8.449,"UNK"
1482,"03437940",3,11.5147,133.93,0.9999,3.841,1517,6.836,"NTP"
1483,"03446746",1,13.1449,135.415,0.1801,3.634,297.5,35.71,"PC"
1484,"03446837",1,0.904369,131.856,0.02295,1.529,42.24,12.34,"UNK"
1485,"03446837",2,0.879021,131.576,0.7,3.002,43.34,10.89,"UNK"
1486,"03446837",3,0.586019,131.86,0.2543,2.119,35.44,10.7,"NTP"
1487,"03459261",1,0.717988,132.082,0.9,2.206,3.222,1.491,"NTP"
1488,"03459261",2,1.43599,131.933,0.7433,7.28,9.51,4.383,"NTP"
1489,"03526331",1,2.23756,133.058,0.3104,2.154,129.4,9.367,"AFP"
1490,"03529147",1,484.498,209.537,0.2935,11.2,344.4,4.987,"NTP"
1491,"03544878",1,1.191,132.512,0.877,3.789,19.7,7.094,"AFP"
1492,"03544878",2,1.19098,131.945,0.997,1.45,39.55,11.4,"AFP"
1493,"03544900",1,448.733,367.664,0.4293,10.78,908.3,6.122,"NTP"
1494,"03545038",1,0.57205,132.066,0.2532,1.097,4.488,0.4781,"AFP"
1495,"03557043",1,8.67473,133.265,0.09974,14.71,42.9,9.49,"NTP"
1496,"03557273",1,0.78739,132.148,0.3,1.281,8.902,0.9345,"AFP"
1497,"03557273",2,0.787424,131.754,0.7042,1.036,78.42,7.202,"AFP"
1498,"03640832",2,1.21735,132.52,0.1555,2.102,19.76,10.03,"UNK"
1499,"03640905",1,30.1599,138.518,0.7896,7.759,176.8,20.85,"PC"
1500,"03640905",2,51.0773,152.354,0.1402,11.19,136.9,13.91,"PC"
1501,"03641023",1,0.543872,131.595,0.1,1.5,354.6,-1,"AFP"
1502,"03655513",1,0.725743,131.859,0.9,1.904,162.3,7.16,"AFP"
1503,"03655513",2,0.725944,132.172,0.3032,1.825,439.4,10.97,"AFP"
1504,"03655513",3,0.563146,131.696,0.4202,1.488,303.6,9.458,"UNK"
1505,"03742855",2,6.3972,132.748,0.9184,6.048,1236,55.86,"AFP"
1506,"03743511",1,514.751,347.6,0.2498,11.87,256.7,3.94,"UNK"
1507,"03744309",1,0.56631,131.841,0.5537,1.801,253.1,13.74,"NTP"
1508,"03744309",2,1.08018,131.995,0.9635,2.813,436.3,18.83,"NTP"
1509,"03761175",1,5.16269,131.921,0.2874,13.6,43.12,9.699,"AFP"
1510,"03761175",2,5.16275,133.283,0.06326,14.79,51.8,12.2,"AFP"
1511,"03761319",1,16.2482,143.961,0.1653,7.489,403.7,14.68,"AFP"
1512,"03761641",1,1.06203,132.05,0.7009,1.87,21,6.215,"NTP"
1513,"03098184",2,365.721,258.872,0.9639,9.631,86100,454,"UNK"
1514,"03098184",3,365.721,217.188,0.9997,18.16,62820,541.8,"UNK"
1515,"03098184",4,396.196,369.573,0.9996,18.86,85680,387.9,"UNK"
1516,"03098184",5,365.713,228.414,1,10.01,67070,305.2,"UNK"
1517,"03098194",1,30.476,136.987,0.1,7.5,343700,-1,"AFP"
1518,"03120276",1,10.2655,136.496,0.6925,3.726,461.8,22.16,"AFP"
1519,"03120308",1,10.2656,136.495,0.4622,3.798,245.2,17.17,"AFP"
1520,"03120320",1,10.2656,136.489,0.675,5.654,150900,16490,"UNK"
1521,"03120355",1,78.1003,139.493,0.6368,8.422,638.4,20.97,"PC"
1522,"03222680",1,2.31166,132.12,0.147,1.814,323.4,24.68,"AFP"
1523,"03223460",1,0.703618,132.117,0.6114,2.765,35.48,15.29,"NTP"
1524,"03228740",1,0.730918,132.235,0.8995,1.46,18.65,7.147,"AFP"
1525,"03228804",1,0.730933,132.235,0.001997,1.575,133.5,21.16,"AFP"
1526,"03239636",1,1.0575,132.317,0.3,1.306,104.8,15.69,"AFP"
1527,"03239671",1,147.974,263.088,0.2457,6.816,1304,22.68,"PC"
1528,"03239926",1,0.969804,132.19,0.06781,6.48,22.91,9.766,"NTP"
1529,"03247268",1,86.6786,175.597,0.4102,10.22,8514,230.4,"PC"
1530,"03247268",2,12.2183,140.321,0.6744,2.616,1849,81.83,"PC"
1531,"03247294",1,67.4196,133.43,0.8471,7.716,187000,3023,"AFP"
1532,"03247294",2,67.4232,184.42,0.1,12.5,82260,-1,"AFP"
1533,"03247306",1,0.960476,132.171,0.2488,0.9799,228.6,36.65,"AFP"
1534,"03337351",2,7.0472,132.501,0.7787,2.523,396.5,14.02,"AFP"
1535,"03337351",3,2.34901,132.285,0.4109,4.629,158.8,11.63,"AFP"
1536,"03337351",4,2.34912,131.902,0.1474,4.078,177.8,12.06,"AFP"
1537,"03347485",3,7.54481,134.076,0.2548,14.83,146.3,9.141,"AFP"
1538,"03347485",4,7.54493,132.549,0.1015,14.8,144.8,9.904,"AFP"
1539,"03347643",1,0.652813,131.874,0.2659,1.405,36.94,12.46,"AFP"
1540,"03438507",1,8.39848,136.307,0.8765,6.684,348.6,25.77,"PC"
1541,"03438975",1,2.97608,132.962,0.117,3.7,106.5,48.97,"AFP"
1542,"03438976",1,2.9761,132.96,0.5763,4.667,47.78,11.81,"AFP"
1543,"03439031",1,2.97599,132.975,0.1,3.5,466200,-1,"AFP"
1544,"03446996",1,0.778093,131.536,0.05974,1.577,37.24,8.385,"UNK"
1545,"03446996",2,1.12049,131.979,0.9,3.193,30.14,6.189,"UNK"
1546,"03447701",1,3.9304,131.9,0.8593,11.71,36.11,8.771,"NTP"
1547,"03529242",1,5.05603,132.575,0.891,14.84,19.53,7.176,"AFP"
1548,"03529242",2,5.05668,133.829,0.4978,16.27,44.74,13.13,"AFP"
1549,"03529290",1,13.7281,143.553,0.4199,5.294,102.6,12.3,"PC"
1550,"03545038",2,0.572158,132.061,0.4714,1.485,95.05,9.108,"AFP"
1551,"03545135",1,8.48302,132.964,0.4651,2.416,68.11,19.76,"PC"
1552,"03545457",1,2.49247,133.107,0.9,8.824,150.3,23.01,"UNK"
1553,"03557283",1,0.984313,131.539,0.09749,1.473,49.84,8.384,"UNK"
1554,"03557526",1,0.787437,131.74,0.5172,1.078,47.4,8.536,"AFP"
1555,"03557560",1,7.42984,138.775,0.8772,3.731,179.7,9.916,"PC"
1556,"03558145",1,0.667042,131.657,0.7096,1.946,91.94,18.33,"UNK"
1557,"03641023",2,0.543866,131.776,0.9,1.098,18.7,8.831,"AFP"
1558,"03641023",3,2.73436,133.949,0.151,2.494,43.14,7.532,"NTP"
1559,"03641023",4,0.911448,131.527,0.09915,2.043,29.17,7.934,"NTP"
1560,"03656121",1,31.1588,142.744,0.471,5.237,947.1,59.17,"PC"
1561,"03656121",2,76.7327,200.67,0.6783,6.434,731.9,29.96,"PC"
1562,"03656322",1,1.83182,132.542,0.7573,5.958,31380,1407,"UNK"
1563,"03656648",1,5.14534,132.166,0.1939,14.36,27.44,9.16,"NTP"
1564,"03745559",1,30.2541,136.64,0.0993,2.07,569.1,20.44,"PC"
1565,"03745690",1,13.5406,144.596,0.1594,4.428,471.7,45.87,"PC"
1566,"03745690",2,1.73234,132.8,0.3086,2.259,174.7,37.71,"PC"
1567,"03745690",3,7.02574,133.628,0.4974,2.195,187.6,18.16,"PC"
1568,"03761641",2,0.995308,132.047,0.5118,3.621,15.26,5.942,"NTP"
1569,"03761788",1,6.01267,133.657,0.07394,16.64,21.31,10.5,"UNK"
1570,"03762468",1,3.00388,131.708,0.3432,3.255,8826,473.7,"PC"
1571,"03098194",2,30.4765,156.236,0.1,12.5,312300,-1,"AFP"
1572,"03098194",3,335.233,279.12,0.1,3,19950,-1,"UNK"
1573,"03098194",4,304.76,399.082,0.1,4.5,27920,-1,"UNK"
1574,"03098197",1,30.4765,156.239,0.9212,19,101900,1363,"AFP"
1575,"03098197",2,30.4765,136.973,0.9352,10.26,105900,1360,"AFP"
1576,"03120397",1,10.2652,136.514,0.3007,5.002,226.7,9.705,"AFP"
1577,"03120431",1,1.67093,131.547,0.4794,2.651,480.8,36.86,"AFP"
1578,"03120650",1,2.10544,132.748,0.255,2.955,27.58,10.69,"UNK"
1579,"03120889",1,459.192,260.288,0.9821,4.894,24.92,0.8592,"NTP"
1580,"03228824",1,0.730872,132.28,0.0628,2.501,16.99,1.89,"AFP"
1581,"03228825",1,0.730965,132.213,0.5,2.321,29.82,18.93,"AFP"
1582,"03228918",1,0.730933,132.234,0.5006,1.404,224.9,19.24,"AFP"
1583,"03239945",1,4.39316,133.328,0.7076,2.447,472.9,58.01,"PC"
1584,"03239945",2,553.566,384.342,0.1,4.5,15090,-1,"UNK"
1585,"03239945",3,7.40612,134.075,0.9129,3.14,428,44.13,"PC"
1586,"03239945",4,21.8039,139.065,0.1,3.5,1230,-1,"PC"
1587,"03240049",1,2.94542,133.955,0.09142,2.507,808.8,186,"AFP"
1588,"03247306",2,0.960486,131.689,0.7172,1.083,173,29.82,"AFP"
1589,"03247396",1,8.81111,136.457,0.9936,4.746,408.3,66.54,"AFP"
1590,"03247404",1,8.81118,136.447,0.956,4.891,22560,21.49,"AFP"
1591,"03337425",1,7.0471,132.751,0.2922,2.165,373,24.62,"AFP"
1592,"03337432",1,2.97608,132.964,0.5972,3.346,77.99,19.52,"AFP"
1593,"03337438",1,2.97607,132.963,0.04204,3.896,60.89,11.16,"AFP"
1594,"03337548",1,2.97588,133.042,0.0001533,4.133,122.2,9.102,"AFP"
1595,"03347643",2,0.6528,131.608,0.5,1.5,22.73,8.118,"AFP"
1596,"03348082",1,3.98221,131.538,0.9176,2.519,318.9,23.23,"AFP"
1597,"03348082",2,11.6349,140.5,0.4812,5.443,307.4,18.75,"PC"
1598,"03348082",3,33.1984,142.093,0.5445,4.536,347.4,11.56,"PC"
1599,"03439096",1,2.97602,132.974,0.9,3.476,220.2,18.98,"AFP"
1600,"03439374",1,0.696815,132.115,0.5322,1.821,16.88,7.461,"AFP"
1601,"03439374",2,0.714138,131.625,0.3388,4.444,18.02,10.01,"AFP"
1602,"03447722",1,16.0883,139.492,0.0009292,5.583,586.5,27.44,"PC"
1603,"03447722",2,35.6758,145.007,0.5236,7.253,486.7,16.39,"PC"
1604,"03447722",3,10.3007,132.434,0.09876,4.75,269.4,14.4,"PC"
1605,"03448130",1,78.5462,144.068,0.2627,8.744,669.9,26.61,"PC"
1606,"03529290",2,8.95417,132.827,0.4605,4.849,78.38,11.15,"PC"
1607,"03530245",1,392.201,400.689,0.6755,12.55,163.4,6.631,"NTP"
1608,"03530668",1,1.94619,132.316,0.1171,3.865,128100,5844,"AFP"
1609,"03530668",2,0.97308,132.324,0.831,3.336,8946,460.3,"UNK"
1610,"03545457",2,0.596309,131.904,0.9,0.8489,217.2,9.405,"AFP"
1611,"03545457",3,0.596295,132.021,0.8752,1.675,155.3,7.623,"AFP"
1612,"03545457",4,0.803144,132.238,0.1,3,104.9,-1,"UNK"
1613,"03545478",1,75.1123,132.601,0.8467,4.976,3771,264.3,"PC"
1614,"03545626",1,9.78184,132.345,0.6864,2.303,150.6,6.632,"UNK"
1615,"03558145",2,0.503534,131.556,0.8756,1.923,91.63,16.92,"UNK"
1616,"03558803",1,1.35347,131.652,0.9902,2.407,193,14.7,"AFP"
1617,"03558849",1,160.853,144.494,0.1951,9.442,395.3,11.38,"PC"
1618,"03641702",1,0.712181,131.534,0.7,2.567,17.36,8.702,"UNK"
1619,"03641726",1,9.0293,132.058,0.6906,3.162,1067,52.22,"PC"
1620,"03642289",1,6.00253,135.701,0.8797,4.045,197.8,62.24,"PC"
1621,"03642289",2,11.4486,141.385,0.003515,4.948,76.44,19.06,"PC"
1622,"03656700",1,0.738521,132.027,0.7065,0.7339,139.1,33.17,"UNK"
1623,"03656905",1,0.588988,131.685,0.7,2.126,5.509,3.018,"UNK"
1624,"03656913",1,2.68166,132.937,0.3,8.978,8.963,14.64,"NTP"
1625,"03746248",1,0.622405,131.685,0.5043,0.9276,54.11,16.14,"AFP"
1626,"03746248",2,0.622409,131.993,0.7086,0.5873,81.28,17.98,"AFP"
1627,"03747118",1,482.153,214.191,0.3393,14.14,487.6,5.435,"UNK"
1628,"03762553",1,600.737,264.645,0.2727,3.335,534.3,10.37,"UNK"
1629,"03762553",2,459.127,260.31,0.5496,8.942,464.9,7.103,"NTP"
1630,"03762741",1,0.556176,131.798,0.9916,1.141,371.1,18.71,"AFP"
1631,"03762741",2,0.556178,131.673,0.1,1.5,850.3,-1,"AFP"
1632,"03763579",1,0.787075,131.564,0.9,1.494,600.7,14.04,"AFP"
1633,"03098605",1,1.28408,132.711,0.6915,1.437,97.14,8.444,"UNK"
1634,"03098810",1,40.8096,142.692,0.9451,3.132,442.8,38.66,"PC"
1635,"03098843",1,29.9758,135.449,0.6416,3.233,229.4,11.64,"AFP"
1636,"03120889",2,468.234,476.327,0.01872,3.881,239.8,6.132,"UNK"
1637,"03120889",3,700.461,185.897,0.3378,12.77,130.7,2.934,"NTP"
1638,"03120904",1,42.9139,139.884,0.51,5.27,166.3,15.36,"PC"
1639,"03121340",1,0.723942,132.067,0.711,1.249,171.1,31.87,"AFP"
1640,"03228945",1,0.730948,132.229,0.3688,2.542,123.5,20.64,"AFP"
1641,"03228959",1,0.730491,132.304,0.8674,1.521,25.15,2.352,"AFP"
1642,"03228959",2,0.730859,132.293,0.9,1.801,8.638,1.258,"AFP"
1643,"03228986",1,0.730966,132.216,0.3,2.325,69.62,19.41,"AFP"
1644,"03240158",1,7.42609,132.474,0.6903,3.657,453.3,35.03,"PC"
1645,"03240158",2,15.987,137.593,0.7578,4.447,185.4,10.1,"PC"
1646,"03240158",3,13.2301,134.38,0.4977,5.376,133.3,8.577,"UNK"
1647,"03240159",1,82.1376,196.123,0.6447,6.158,207800,7609,"AFP"
1648,"03247503",1,0.8957,131.986,0.4899,1.2,155.2,10.11,"AFP"
1649,"03247503",2,0.895707,131.536,0.7002,1.08,190.9,12.05,"AFP"
1650,"03247616",1,3.47199,132.096,0.1089,7.375,54.25,13.7,"AFP"
1651,"03247616",2,1.73592,132.781,0.0001557,5.614,24.07,8.9,"UNK"
1652,"03338608",1,2.54778,132.18,0.4904,7.092,34.97,7.975,"AFP"
1653,"03338608",2,1.27381,131.586,0.09119,4.429,26.2,8.601,"UNK"
1654,"03338608",3,2.54771,133.48,0.3478,6.417,48.74,12.62,"AFP"
1655,"03338660",1,1.87332,131.841,0.1,6,143100,-1,"AFP"
1656,"03348090",1,2.43584,132.9,0.06749,2.026,77.33,17.89,"AFP"
1657,"03348093",1,3.9822,131.542,0.1,2.5,308700,-1,"AFP"
1658,"03348216",1,32.5106,136.632,0.4712,3.319,394.2,12.43,"PC"
1659,"03348285",1,0.803824,131.809,0.1033,1.311,50.92,13.21,"AFP"
1660,"03348288",1,3.09154,132.977,0.239,4.907,17.79,8.9,"AFP"
1661,"03440074",1,0.655961,131.734,0.9,2.14,0.9504,0.3053,"UNK"
1662,"03440074",2,1.17493,132.297,0.9976,1.665,86.32,12.88,"AFP"
1663,"03440074",3,1.17494,131.693,0.9932,1.836,107.1,16.89,"AFP"
1664,"03440118",1,19.5778,131.714,0.03832,1.923,436.6,37.44,"PC"
1665,"03448230",1,0.513468,131.751,0.3194,1.43,25.38,8.976,"AFP"
1666,"03448299",1,0.513494,131.733,0.1,1.462,100.5,19.15,"AFP"
1667,"03448323",1,0.5135,131.729,0.3,1.593,137.5,13.9,"AFP"
1668,"03448456",1,0.776914,132.061,0.1125,1.253,119.6,7.241,"AFP"
1669,"03531558",1,24.9932,138.682,0.8962,6.199,263.2,52.69,"PC"
1670,"03532510",1,0.759393,132.157,0.668,2.336,0.01361,0.0004256,"NTP"
1671,"03532510",2,0.695964,132.11,0.2992,1.492,16.54,6.338,"UNK"
1672,"03532982",1,5.36736,133.25,0.7484,16.33,22.62,12.74,"AFP"
1673,"03545840",1,5.83603,132.933,0.8619,14.12,26.44,8.502,"NTP"
1674,"03545840",2,7.7817,134.89,0.732,13.79,38.17,8.222,"NTP"
1675,"03546060",1,9.69313,134.528,0.4748,2.729,1169,30.71,"PC"
1676,"03546419",1,459.271,260.305,0.896,4.834,2374,9.766,"NTP"
1677,"03558981",1,2.98787,132.155,0.6644,2.622,41580,1788,"AFP"
1678,"03558981",2,1.49393,132.162,0.4981,2.152,1663,112.9,"UNK"
1679,"03559860",1,33.0263,161.005,0.3691,5.853,510.5,11.57,"PC"
1680,"03559860",2,58.9408,159.619,0.657,4.611,545.4,7.948,"PC"
1681,"03642324",1,0.508859,131.731,0.5,1.43,49.7,12.65,"NTP"
1682,"03642335",1,60.8661,179.285,0.7264,4.45,789.2,13.37,"PC"
1683,"03642335",2,0.672574,131.593,0.9481,1.743,61.84,9.693,"UNK"
1684,"03657176",1,17.4166,141.104,0.5447,2.499,338.4,12.56,"AFP"
1685,"03657547",1,9.97624,134.9,0.489,14.68,49.28,7.209,"NTP"
1686,"03657758",1,3.60931,133.792,0.7001,1.789,1511,47.4,"PC"
1687,"03657758",2,2.37029,133.685,0.1243,1.747,309.8,12.16,"PC"
1688,"03747262",1,1.31246,132.225,0.3447,1.416,39.1,15.17,"AFP"
1689,"03747373",1,0.544936,131.599,0.5,1.231,32.81,10.99,"UNK"
1690,"03747641",1,4.8186,133.686,0.6856,14.28,156.7,9.517,"NTP"
1691,"03747641",2,2.40765,132.458,0.849,9.003,123.3,8.605,"UNK"
1692,"03763579",2,0.787062,131.727,0.9,1.5,438.5,10.21,"AFP"
1693,"03763579",3,0.787063,131.88,0.5,1.5,589.2,13.49,"AFP"
1694,"03763579",4,0.78707,132.195,0.1,1.5,667.7,-1,"AFP"
1695,"03764025",1,0.902138,131.869,0.6814,3.424,44.81,8.568,"UNK"
1696,"03101178",1,59.4035,159.798,0.9247,10.02,132.8,11.04,"UNK"
1697,"03101923",1,82.3346,133.054,0.6525,9.758,287.8,10.88,"PC"
1698,"03102000",1,57.06,164.257,0.002631,7.45,69310,729.1,"AFP"
1699,"03102000",2,57.06,168.766,0.7216,7.683,3811,49.93,"AFP"
1700,"03121407",1,342.689,384.42,0.01553,9.904,137.1,7.147,"UNK"
1701,"03122188",1,1.51981,131.64,0.9957,2.148,68.06,13.78,"AFP"
1702,"03122188",2,1.51993,132.69,0.4425,4.687,34.47,8.856,"AFP"
1703,"03122872",1,96.8187,136.543,0.7441,10.55,191.7,15.1,"PC"
1704,"03228988",1,0.730918,132.249,0.8815,1.683,83.84,11.67,"AFP"
1705,"03229028",1,0.730935,132.22,0.4984,2.006,27.02,15.39,"AFP"
1706,"03229150",1,18.5088,131.529,0.7024,5.028,700.3,24.56,"PC"
1707,"03240231",1,0.964901,131.617,0.9005,3.297,74.12,6.966,"AFP"
1708,"03240231",2,0.964953,132.077,0.01029,3.504,123.6,10.34,"AFP"
1709,"03240406",1,0.934532,132.369,0.7847,3.809,3.661,7.839,"AFP"
1710,"03247616",3,3.47187,133.515,0.07822,6.695,29.72,9.544,"AFP"
1711,"03248019",1,1.33411,132.366,0.9015,2.949,63220,2604,"AFP"
1712,"03248019",2,1.33415,132.57,0.771,3.009,133.8,6.991,"AFP"
1713,"03338674",1,1.87344,131.775,1,5.181,5276,331.3,"AFP"
1714,"03338680",1,1.72719,133.066,0.2985,2.846,27.41,9.421,"UNK"
1715,"03338885",1,1.97034,131.948,0.4985,1.725,428.8,55.16,"PC"
1716,"03348288",2,3.0918,132.227,0.1,8.571,17.57,8.745,"AFP"
1717,"03348288",3,0.883299,132.029,0.2691,5.67,13.25,10.27,"NTP"
1718,"03348533",1,459.272,260.306,0.04518,3.604,833.7,5.672,"NTP"
1719,"03348714",1,0.749305,132.219,0.7029,2.985,103.1,10.12,"UNK"
1720,"03440230",1,2.88105,134.252,0.1,6,627900,-1,"AFP"
1721,"03440230",2,2.8811,132.798,1,7.478,49280,1103,"AFP"
1722,"03440429",1,4.3509,131.678,0.2987,11.99,40.04,9.92,"UNK"
1723,"03440710",1,0.799886,131.861,0.9935,0.6772,0.03946,0.0157,"UNK"
1724,"03440840",1,0.566526,131.741,0.3,1.906,0.7802,0.3266,"AFP"
1725,"03448456",2,0.776931,131.664,0.7,0.9969,190.2,10.65,"AFP"
1726,"03448777",1,30.416,131.878,0.8492,1.849,150600,46.49,"AFP"
1727,"03448777",2,30.4163,132.41,0.8827,1.856,154900,44.73,"AFP"
1728,"03448777",3,30.4167,161.729,0.9091,1.768,144800,42.25,"AFP"
1729,"03448777",4,30.4169,161.177,0.1,1.5,40430,-1,"AFP"
1730,"03532982",2,5.36756,131.51,0.2505,14.32,25.1,14.12,"AFP"
1731,"03532985",1,5.28857,135.805,0.9324,3.221,2162,169.2,"AFP"
1732,"03532985",2,2.64429,133.159,0.005036,2.665,110.4,10.32,"UNK"
1733,"03533469",1,10.215,133.649,0.034,3.269,279.6,16.29,"PC"
1734,"03546765",1,1.13072,132.644,0.1183,1.537,50.92,16.37,"NTP"
1735,"03546765",2,0.677748,131.792,0.9035,2.137,9.958,5.793,"AFP"
1736,"03546765",3,0.677793,132.061,0.9131,2.03,17.48,8.823,"AFP"
1737,"03559933",1,1.17977,131.914,0.9705,1.911,43.78,5.977,"AFP"
1738,"03559933",2,1.17978,132.491,0.1896,2.943,70.13,9.351,"AFP"
1739,"03559933",3,0.589892,131.596,0.9092,1.794,55.63,10.53,"UNK"
1740,"03559935",1,29.9113,134.886,0.2767,6.581,959.4,38.94,"PC"
1741,"03642713",1,0.895495,132.333,0.2533,3.248,10.58,7.486,"AFP"
1742,"03642713",2,0.895559,131.612,0.5186,1.878,18.26,9.962,"AFP"
1743,"03642741",1,7.25845,138.345,0.14,5.728,3810,291.4,"PC"
1744,"03643155",1,1.70673,132.39,0.799,6.54,60.96,8.119,"UNK"
1745,"03658906",1,2.16495,131.978,0.3025,7.388,75.24,11.53,"UNK"
1746,"03659012",1,0.568506,132.075,0.7,1.611,25.3,9.713,"NTP"
1747,"03659186",1,1.18212,131.604,0.8749,4.144,161.4,13.07,"UNK"
1748,"03747817",1,184.772,217.361,0.2995,9.693,1063,17.91,"UNK"
1749,"03747817",2,14.2371,140.486,0.5635,2.711,211,9.174,"PC"
1750,"03748172",1,1.05116,132.444,0.02654,1.95,262.2,11.06,"UNK"
1751,"03748250",1,0.565168,131.721,0.9016,1.244,151.6,15.32,"AFP"
1752,"03764411",1,4.41595,132.966,0.9722,1.551,218.1,7.893,"NTP"
1753,"03764428",1,0.567481,131.609,0.6876,1.596,19.68,4.205,"UNK"
1754,"03764714",1,6.63464,134.035,0.1049,8.544,103,20.4,"AFP"
1755,"03102024",1,13.7825,139.481,0.7148,8.275,249900,8122,"AFP"
1756,"03102024",2,13.7825,135.325,0.8428,2.992,176400,6011,"AFP"
1757,"03102384",1,10.5738,132.773,0.5937,1.672,301.5,86.17,"PC"
1758,"03103212",1,3.25417,133.536,0.1814,5.279,77.55,14.28,"PC"
1759,"03122913",1,11.6066,134.413,0.0162,2.181,905.4,18.4,"PC"
1760,"03122985",1,0.993496,131.605,0.5043,1.369,12370,465.5,"AFP"
1761,"03123418",1,563.947,145.517,0.6379,14.27,934.1,12.4,"UNK"
1762,"03124598",1,7.0716,136.464,0.706,2.825,103.2,14.56,"AFP"
1763,"03229150",2,44.7058,149.623,0.4978,4.641,474.2,10.83,"PC"
1764,"03230206",1,7.04721,132.74,0.3981,1.265,256,8.201,"AFP"
1765,"03230227",1,7.04711,132.75,0.994,2.958,66430,11640,"AFP"
1766,"03230227",2,7.04756,132.465,0.1,7.5,63.56,-1,"AFP"
1767,"03230578",1,6.33762,132.164,0.05682,1.276,1669,202.2,"AFP"
1768,"03240406",2,0.934279,132.295,0.9043,2.568,8.908,11.37,"AFP"
1769,"03240411",1,1.38611,132.294,0.4765,4.455,32.71,6.559,"AFP"
1770,"03240411",2,1.38609,132.054,0.001075,5.915,92.85,11.51,"AFP"
1771,"03240411",3,1.38605,132.638,0.6334,2.348,62.02,11.86,"AFP"
1772,"03248033",1,1.3341,132.366,0.698,1.636,115.2,49.62,"AFP"
1773,"03248332",1,7.36359,138.704,0.9397,6.115,123600,1207,"UNK"
1774,"03248501",1,4.22465,133.09,0.9009,1.368,1020,33.03,"PC"
1775,"03249334",1,5.90258,136.355,0.8681,2.145,307.4,8.787,"UNK"
